"HEALTH","sample","fpl","SWB_1","SWB_2","SWB_3","FWBscore","FWB1_1","FWB1_2","FWB1_4","FWB1_5","FWB1_6","FWB2_2","FWB2_3","FWB2_4","FSscore","FS1_2","FS1_3"
"0",1,3,5,5.81497645727359,6.18502354272641,58.2599058290944,3,3,2.18502354272641,3,3.81497645727359,3,1.18502354272641,2.18502354272641,54.8898587436415,4,2.81497645727359
"0",1,3,5,5.49274322087876,6.50725677912124,56.9709728835151,3,3,2.50725677912124,3,3.49274322087876,3,1.50725677912124,2.50725677912124,52.9564593252726,4,2.49274322087876
"0",1,3,5,5.86512667615898,5.86512667615898,58.865126676159,3,3,2,2.86512667615898,3.86512667615898,3,1.13487332384102,2,53.8420268185437,3.86512667615898,3
"0",1,3,5,5.63148875464685,5.63148875464685,58.6314887546469,3,3,2,2.63148875464685,3.63148875464685,3,1.36851124535315,2,50.1038200743496,3.63148875464685,3
"0",1,3,5,4.25661330041476,4.25661330041476,26.7698399012443,1,2.25661330041476,1,5,5,1,4.74338669958524,4,38,3,2.25661330041476
"0",1,3,3.10560845769942,3.05280422884971,4.94719577115029,35.4719577115029,1,2,1,5,5,1,4.05280422884971,4,36.1056084576994,3,2.94719577115029
"0",1,3,4.89702203217894,4,4,26.7208457747474,1,2,1.10297796782106,5,5,1,4.89702203217894,4,37.6910660965368,2.89702203217894,2
"0",1,3,4.02106918091886,4,4,32.852515733568,1,2,1.97893081908114,5,5,1,4.02106918091886,4,35.0632075427566,2.02106918091886,2
"0",1,3,4.30622428748757,3.65311214374378,4.34688785625622,29.4688785625622,1,2,1,5,5,1,4.65311214374378,4,37.3062242874876,3,2.34688785625622
"0",1,2,2.18968692421913,3.90515653789043,3.90515653789043,29.1896869242191,2,2,2,5,5,2,4.90515653789043,4.09484346210957,40.8103130757809,3,2.09484346210957
"0",1,2,4,3,3.64069270389155,20.1082240338437,1.35930729610845,1.35930729610845,1.35930729610845,5,5,1.35930729610845,4.64069270389155,5,39.6406927038915,3,3
"0",1,2,3.31789776263759,2.31789776263759,2.31789776263759,29.6357955252752,1.31789776263759,2,1.31789776263759,5,5,1.31789776263759,4,4.31789776263759,41.0463067120872,3,2.31789776263759
"0",1,2,3.0742585726548,2.0742585726548,2.0742585726548,29.1485171453096,1.0742585726548,2,1.0742585726548,5,5,1.0742585726548,4,4.0742585726548,41.7772242820356,3,2.0742585726548
"0",1,2,4,3.6957141100429,3.34785705502145,31.6957141100429,2,2,1.65214294497855,5,5,2,4.34785705502145,4.65214294497855,40.3914282200858,3.34785705502145,3
"0",2,3,7,6.70489472523332,6.85244736261666,79.1146841756999,4,4,4.85244736261666,1,1.14755263738334,5,1,1.85244736261666,72.1964998897165,5,4.85244736261666
"0",2,3,7,7,5.88929731817916,80.5553513409104,4.55535134091042,4.55535134091042,5,1,1.55535134091042,5,1,2,71.1125406136271,5,4.44464865908958
"0",2,3,7,7,6.36213201284409,80.318933993578,4.31893399357796,4.31893399357796,5,1,1.31893399357796,5,1,2,72.7674620449543,5,4.68106600642204
"0",2,3,7,5.30664962856099,6.1533248142805,74.919948885683,4,4,4.1533248142805,1,1.8466751857195,5,1,1.1533248142805,58.9131714713294,5,4.1533248142805
"0",1.6051494369749,3,7,7,7,80,4.3948505630251,4,5,1,1.3948505630251,5,1,1.6051494369749,76.1845516890753,5,5
"0",1,3,6,5.39208192005754,4.39208192005754,61.3920819200575,3,4,4.60791807994246,2.39208192005754,2.60791807994246,3,1.39208192005754,2.60791807994246,53,4,3.39208192005754
"0",1,3,6,5,4,61.8258378230967,3,4,4.58708108845167,2,3,3.41291891154833,1,3,57.1291891154833,4.41291891154833,3.41291891154833
"0",1,3,6,5,4,62.8312181751244,3,4,4.08439091243781,2,3,3.91560908756219,1,3,62.1560908756219,4.91560908756219,3.91560908756219
"0",1,3,5.63947740243748,5,4.36052259756252,62.8026129878126,3.36052259756252,4,5,2,3,3.36052259756252,1,3,55.8841807805002,4,3.36052259756252
"0",1,3,6,5,4,61.6168100954965,3,4,4.69159495225176,2,3,3.30840504774824,1,3,56.0840504774824,4.30840504774824,3.30840504774824
"0",2,3,5.00719656026922,4.01439312053844,3.00719656026922,57.9640171986539,3,2.99280343973078,3,3,2.00719656026922,3,1.00719656026922,3,51.9064447165001,3.99280343973078,2
"0",2,3,6.57595715112984,4,3,59.5759571511298,3,2.21202142443508,3,3,2.78797857556492,3,1,2.21202142443508,48.0601071221754,3.21202142443508,2.78797857556492
"0",2,3,5,4,3,58.6721046590246,3,3,3,3.06721046590246,2,3.06721046590246,1,2.93278953409754,52.4032627954148,4,2.13442093180493
"0",2,3,5,4,3,59.2617163336836,3,3,3,3.12617163336836,2,3.12617163336836,1,2.87382836663164,52.7570298002101,4,2.25234326673672
"0",2,3,6.39004982821643,4,3,59.3900498282164,3,2.30497508589178,3,3,2.69502491410822,3,1,2.30497508589178,48.5248754294589,3.30497508589178,2.69502491410822
"0",2,3,7,6.48400124674663,6.48400124674663,69.6439887792803,3.51599875325337,3.51599875325337,2.48400124674663,1.48400124674663,2,3.51599875325337,1,1,40.4840012467466,4.03199750650674,1.48400124674663
"0",1.6901756701991,3,6.6901756701991,6,6,73.6901756701991,4,4,2.61964865960181,1,1.6901756701991,4.3098243298009,1,1.3098243298009,41.8589459788054,4.6901756701991,1.3098243298009
"0",1.20961338584311,3,6.20961338584311,5.20961338584311,4.41922677168623,70.0480669292156,4,4,2.79038661415689,1.79038661415689,2.79038661415689,3.20961338584311,1,1,48.6942527557258,5,1.79038661415689
"0",2,3,6.98206806206144,5.98206806206144,5.98206806206144,73.8924083723687,4,4,2.03586387587711,1.01793193793856,2.01793193793856,4,1,1,40.0537958138157,4.98206806206144,1
"0",1.95778121636249,3,6.95778121636249,5.95778121636249,5.91556243272498,73.7889060818125,4,4,2.04221878363751,1.04221878363751,2.04221878363751,3.95778121636249,1,1,40.4644066200126,5,1.04221878363751
"0",2,3,6,6,6,58,4.75108955358155,4,4,3.75108955358155,3.75108955358155,3.75108955358155,1.24891044641845,3.75108955358155,59.5108955358155,4.75108955358155,4.75108955358155
"0",2,3,5.83602319192141,5.83602319192141,5.83602319192141,57.3440927676857,4.83602319192141,3.83602319192141,3.83602319192141,4,3.83602319192141,4,1,3.67204638384283,61.6720463838428,4.83602319192141,4.83602319192141
"0",2,3,5.60593842272647,5.60593842272647,5.60593842272647,56.4237536909059,4.60593842272647,3.60593842272647,3.60593842272647,4,3.60593842272647,4,1,3.21187684545293,61.2118768454529,4.60593842272647,4.60593842272647
"0",2,3,5.61009891377762,5.61009891377762,5.61009891377762,56.4403956551105,4.61009891377762,3.61009891377762,3.61009891377762,4,3.61009891377762,4,1,3.22019782755524,61.2201978275552,4.61009891377762,4.61009891377762
"0",2,3,6,6,6,58,4.2570570835378,4,4,3.2570570835378,3.2570570835378,3.2570570835378,1.7429429164622,3.2570570835378,54.570570835378,4.2570570835378,4.2570570835378
"0",1,3,6.96791885280982,6,5.06416229438037,86.2887303247117,4.03208114719018,5,5,1,1,4.03208114719018,1,1,56.3849737662822,4.03208114719018,3
"0",1,3,5.34917131066322,5.34917131066322,7,80.6817688345909,4.34917131066322,4.34917131066322,4.34917131066322,1,1,4.34917131066322,1,1,62.7933704853058,5,3
"0",1,3,6.72648536250927,6,7,87.0086610123981,5,5,5,1,1,5,1,1,58.5556902873795,4.27351463749073,3
"0",1,3,6.96361211035401,5.03638788964599,7,87.2911031171679,5,4.03638788964599,4.03638788964599,1,1,5,1,1,65.109163668938,4.03638788964599,3.96361211035401
"0",1,3,6.57374157081358,6,7,88.6888427210506,5,5,5,1,1,5,1,1,60.5413595794234,4.42625842918642,3
"0",1,1,4,4.17911576479673,4.5373472943902,49.1791157647967,3,2.82088423520327,3.17911576479673,3,3,3,3,2.82088423520327,41.2835369408131,2.82088423520327,3
"0",1,1,4.9933046028018,5.4966523014009,6.5033476985991,49.5033476985991,2.5033476985991,2.4966523014009,4,3,3,3,3,2,43.9598276168108,2.4966523014009,3
"0",1,1,4,4.85541610280052,6.56624830840155,49.8554161028005,3,2.14458389719948,3.85541610280052,3,3,3,3,2.14458389719948,38.5783355887979,2.14458389719948,3
"0",1,1,5.36658307863399,5.683291539317,6.316708460683,49.316708460683,2.316708460683,2.683291539317,4,3,3,3,3,2,46.199498471804,2.683291539317,3
"0",1,1,4.61735747335479,5.30867873667739,6.69132126332261,49.6913212633226,2.69132126332261,2.30867873667739,4,3,3,3,3,2,41.7041448401287,2.30867873667739,3
"0",1.9185879516881,2,1.0814120483119,1.0814120483119,2.9185879516881,36.6743518067524,1,1.9185879516881,1.0814120483119,2.9185879516881,4,2,3,5,38.7557638550643,1.9185879516881,2.9185879516881
"0",1.9069941684138,2,1.0930058315862,1.0930058315862,2.9069941684138,36.6279766736552,1.0930058315862,2,1.0930058315862,2.9069941684138,4.0930058315862,2,2.9069941684138,5,38.4419650104828,2,2.9069941684138
"0",2,2,1.28932282165624,1.57864564331248,3.57864564331248,35.842708713375,1,2,1,3.28932282165624,4.28932282165624,2,3,4.71067717834376,38.4213543566875,2.28932282165624,2.71067717834376
"0",1.42380976397544,2,1.57619023602456,1.57619023602456,2.42380976397544,34.6952390559018,1,1.42380976397544,1.57619023602456,2.42380976397544,4,2,3,5,37.2714292919263,1.42380976397544,2.42380976397544
"0",1.55684593366459,2,1.44315406633541,1.44315406633541,2.55684593366459,35.2273837346584,1,1.55684593366459,1.44315406633541,2.55684593366459,4,2,3,5,37.6705378009938,1.55684593366459,2.55684593366459
"0",2,3,5.36748349084519,5.36748349084519,5.89754952746443,51.7349669816904,3,2,3.63251650915481,3,3.63251650915481,2.36748349084519,1.36748349084519,3,40.2650330183096,2.36748349084519,2
"0",2,3,5.53136870684102,5,5.40589387947693,50.468631293159,2.46863129315898,2.53136870684102,3.46863129315898,3,4,2.53136870684102,1.53136870684102,3,38.8745251726359,2,2
"0",2,3,5,5,6.80217424593866,50.6043484918773,3,2.19782575406134,3.80217424593866,3,4,2.19782575406134,1.19782575406134,3.19782575406134,40.406522737816,2,2.19782575406134
"0",2,3,4.56376006267965,5,6.56376006267965,51.8724798746407,3,2,3.56376006267965,3.43623993732035,3.56376006267965,2.43623993732035,1.43623993732035,3,40.5637600626796,2.43623993732035,2.43623993732035
"0",2,3,5.244866395602,5,6.26540081319399,50.755133604398,2.755133604398,2.244866395602,3.755133604398,3,4,2.244866395602,1.244866395602,3,40.020534417592,2,2
"0",1,1,2.49906725110486,4,1.74860087665729,50.2495336255524,1.24953362555243,1.24953362555243,2,2.75046637444757,2.24953362555243,2,3,3,44.9944035066292,3.24953362555243,4
"0",1,1,3.61668678792194,4.80834339396097,1,45.1499396362342,1,1,2,3,3.61668678792194,2.80834339396097,2.19165660603903,3,46.0417169698048,2.19165660603903,3.19165660603903
"0",1,1,2.20531941694207,4,1.61595825082622,49.1787223322317,1.20531941694207,1.20531941694207,2,2.79468058305793,2.20531941694207,2,3,3,40.7680834983476,3,3.79468058305793
"0",1,1,2.55230825813487,4.27615412906744,1,48.3430752255954,1,1,2,3,2.55230825813487,2.27615412906744,2.72384587093256,3,43.3807706453372,2.72384587093256,3.72384587093256
"0",1,1,2.75326469726861,4,2.12989704590291,50.3766323486343,1.3766323486343,1.3766323486343,2,2.6233676513657,2.3766323486343,2,3,3,46.5195881836116,3.3766323486343,4
"0",1,2.00727974693291,3,3,6.98544050613418,42,2,2,2,2.00727974693291,4.99272025306709,2.00727974693291,4,3.00727974693291,37.9781607592013,3,3
"0",1,2,3,3,6.58556265663356,41.5855626566336,1.86185421887785,2,1.86185421887785,2,5,2,3.86185421887785,3.13814578112215,37.4474168755114,2.86185421887785,3
"0",1,2,3.07387788407505,3.14775576815009,6.85224423184991,41.8522442318499,1.92612211592495,2,2,2.07387788407505,4.92612211592495,2,4,3.07387788407505,38.7387788407505,3,3
"0",1,2,4.55620893184096,4.55620893184096,6.22189553407952,45.1124178636819,2,1.22189553407952,2.77810446592048,2.77810446592048,4.22189553407952,2,3.22189553407952,3,41.1124178636819,3.77810446592048,3
"0",1,2.2053472106345,3,3,6.589305578731,42,2,2,2,2.2053472106345,4.7946527893655,2.2053472106345,4,3.2053472106345,37.3839583680965,3,3
"0",1.61765285977162,1,5.23530571954325,3.76469428045675,4.38234714022838,31.5293885609135,1.38234714022838,1,1.61765285977162,1,4.38234714022838,1.38234714022838,3.61765285977162,5,32.1470414206851,1,1
"0",1.81994897848926,1,5.63989795697853,3.36010204302147,4.18005102151074,30.7202040860429,1.18005102151074,1,1.81994897848926,1,4.18005102151074,1.18005102151074,3.81994897848926,5,31.5401530645322,1,1
"0",1,1,3.65349551220424,4.30699102440849,5.34650448779576,34.6930089755915,2,1.34650448779576,1.34650448779576,1.34650448779576,5,2,3.69300897559151,4.65349551220424,32.9604865366127,1.34650448779576,1.34650448779576
"0",1,1,4,2.32380722113885,5,38.4603212981019,1.10793574037962,1,1,1,5,1.10793574037962,1.21587148075923,5,24.1872931441758,2.78412851924077,1
"0",1,1,3.30585624836385,3.61171249672771,5.69414375163615,35.3882875032723,2,1.69414375163615,1.69414375163615,1.69414375163615,5,2,4.38828750327229,4.30585624836385,31.9175687450916,1.69414375163615,1.69414375163615
"0",1,3,4,3.38799760164693,6.61200239835307,73.5080215851776,4,3.38799760164693,4,2.22400479670614,1,5,1.38799760164693,1.38799760164693,55.6720143901184,4.38799760164693,3.61200239835307
"0",1,3,4.86918712547049,5.60756137641147,7,66.5697544943541,4,3.86918712547049,4,3.86918712547049,1.86918712547049,5,1,1.86918712547049,55.3924386235885,3.13081287452951,4
"0",1,3,4.3254743530415,3.650948706083,7,75.698102587834,4,3.3254743530415,4,2.349051293917,1,4.6745256469585,1,1,58.650948706083,4.3254743530415,3.6745256469585
"0",1,3,4.44211818510666,4.32635455531999,6.55788181489334,71.2524635936134,4,3.44211818510666,4,2.55788181489334,1.44211818510666,5,1,1.44211818510666,55.7894090744667,4,3.55788181489334
"0",1,3,4.86251015029848,5.58753045089543,6.13748984970152,65.7873680461198,4,3.86251015029848,4,2.13748984970152,1.86251015029848,5,1,1.86251015029848,53.6874492485076,4,3.13748984970152
"0",1,3,2.20115695777349,2.20115695777349,3.79884304222651,41.2011569577735,2,1.20115695777349,1.20115695777349,4.79884304222651,5,2.20115695777349,2.79884304222651,4,18.8161974088289,1.20115695777349,1
"0",1,3,2,1.09860418643802,4,36.4930209321901,1.09860418643802,1,1.90139581356198,5,5,2.90139581356198,3,4,21.4083748813719,1,1
"0",1.45229540765285,3,2.45229540765285,2.45229540765285,3.54770459234715,39.6431137770414,2,1.45229540765285,1.45229540765285,5,4.54770459234715,2,3,4,21.8798402994871,1.45229540765285,1.45229540765285
"0",1,3,2.11493549006991,2,3.92337633995339,41.1532473200932,2,1,1,4.92337633995339,5,2,2.9616881699767,4,16.2681828101631,1,1
"0",1,3,2.72847396973521,2.72847396973521,3.27152603026479,41.7284739697352,2,1.72847396973521,1.72847396973521,4.27152603026479,5,2.72847396973521,2.27152603026479,4,26.1986355762929,1.72847396973521,1
"0",1.84621225902811,2,5,5,4.15378774097189,49.8462122590281,3,3,3.84621225902811,3,3,3.84621225902811,3,3,41.3075754819438,3,3
"0",2,2,5,5,4.28065873519517,50.5613174703903,2.71934126480483,3,3.71934126480483,3,3.28065873519517,3.71934126480483,2.71934126480483,3,40.4386825296097,3,3
"0",2,2,5.01851963251829,5,4.01851963251829,50.0740785300732,2.98148036748171,2.98148036748171,4,3.01851963251829,3,3.98148036748171,2.98148036748171,3,40.9444411024451,3,3
"0",2,2,5.60739071271382,5.60739071271382,4.60739071271382,54.2517349889968,3,3,4,3,3,3.39260928728618,2.39260928728618,2.39260928728618,42.8221721381415,3,3
"0",2,2,5,5,4.48552095028572,50.9710419005714,2.51447904971428,3,3.51447904971428,3,3.48552095028572,3.51447904971428,2.51447904971428,3,40.0289580994286,3,3
"0",1,1,4.17774854134768,3,6.64450291730464,39.8887427067384,1.17774854134768,1.17774854134768,1.35549708269536,1.17774854134768,5,1.35549708269536,1.17774854134768,4.82225145865232,52.5115204211324,3.82225145865232,3.82225145865232
"0",1,1,4,4.8203161326237,6.08984193368815,38.0898419336881,1.91015806631185,1,2.8203161326237,2.8203161326237,5,1,2.8203161326237,4.08984193368815,48.628893535817,4,3.08984193368815
"0",1,1,3.82013446791098,2.82013446791098,6.64026893582195,38.1006723395549,1,1,1,1,5,1,1,5,54.640268935822,3.82013446791098,3.82013446791098
"0",1,1.23591300146654,3.76408699853346,3.23591300146654,6.76408699853346,40.8873040117323,1.23591300146654,1.23591300146654,1.47182600293308,1.23591300146654,4.76408699853346,1,1,5,55,4,4
"0",1,1,4.71465481771156,3,5.57069036457688,42.5732740885578,1.71465481771156,1.71465481771156,2.42930963542312,1.71465481771156,5,2.42930963542312,1.71465481771156,4.28534518228844,44.9948325520381,3.28534518228844,3.28534518228844
"0",1,3,5.98840647912584,6.97681295825168,5.98840647912584,47.0231870417483,3.98840647912584,3,3.98840647912584,3,3,3.98840647912584,3.98840647912584,3,51.8840647912584,3.98840647912584,3
"0",1,3,5.13328655343503,6.13328655343503,6,56.5338479122147,4,3,3.13328655343503,3,3,4,2.26657310687006,3,50.2665731068701,4,3
"0",1,3,6,6.39719085372053,6,45.7943817074411,4,3.60280914627947,4,3.60280914627947,3.60280914627947,3.39719085372053,3.39719085372053,3,45.9719085372053,3.39719085372053,3
"0",1,3,5.70432612090372,6.70432612090372,6,50.2524126700591,4,3,3.70432612090372,3,3,4,3.40865224180743,3,51.4086522418074,4,3
"0",1,3,5.07302324823104,6.07302324823104,6,43.2920929929242,3.07302324823104,3,3.07302324823104,3.92697675176896,3.92697675176896,3.07302324823104,4,3.92697675176896,52.926976751769,4,3.92697675176896
"0",1,1,6,5.06581120099872,5.96709439950064,40.0987168014981,1.96709439950064,3,3,3.96709439950064,3.96709439950064,2.96709439950064,2.96709439950064,4,35.1974336029962,2,3
"0",1,1,6,6.2010120737832,5.7989879262168,48.5929154835176,1,3,2.2010120737832,2.2010120737832,3,2,2,3.2010120737832,42.5979758524336,2,3
"0",1,1,6,6.92900841590017,5.07099158409983,43.4969410886988,1,3,2.92900841590017,2.92900841590017,3,2,2,3.92900841590017,41.1419831681997,2,3
"0",1,1,5.29354044678621,6.29354044678621,5,47.2387573192827,1,2.29354044678621,2.29354044678621,3,3.70645955321379,2,1.29354044678621,3.29354044678621,45.2387573192827,2,2.29354044678621
"0",1,1,6,6.22017989144661,5.77982010855339,48.4587407598738,1,3,2.22017989144661,2.22017989144661,3,2,2,3.22017989144661,42.5596402171068,2,3
"0",2,2,4.11682880227454,5,4.11682880227454,49.3504864068236,1.11682880227454,2.11682880227454,2.11682880227454,2.11682880227454,3.11682880227454,2.11682880227454,2.88317119772546,3,39.8831711977255,2.11682880227454,3
"0",1.68978811311536,2,4.31021188688464,5,4.62042377376929,48.3795762262307,1,2,2,2.31021188688464,3,2,2.68978811311536,3,41.2408475475386,2.31021188688464,3
"0",2,2,4,3.73707839194685,4,47.1056175879203,1,2,2,2.63146080402657,3,2,3,3.63146080402657,40,2.63146080402657,3
"0",2,2,4,5,4.12631011987105,48.7473797602579,1.2526202397421,2.12631011987105,2.12631011987105,2.12631011987105,3,2,3,3,39.7473797602579,2.12631011987105,2.87368988012895
"0",2,2,4.82550283358432,5,4.82550283358432,51.476508500753,1.82550283358432,2.82550283358432,2.82550283358432,2.82550283358432,3.82550283358432,2.82550283358432,2.17449716641568,3,39.1744971664157,2.82550283358432,3
"0",1,2.42748375260271,5,3.42748375260271,4,58.4274837526027,2.57251624739729,2.57251624739729,2.42748375260271,3,2.57251624739729,4,1.42748375260271,1.42748375260271,28.992386268219,2,1.42748375260271
"0",1,2,4.22647319873795,3.77352680126205,4,55.6794195962138,3,2.22647319873795,2.77352680126205,3,3,3.22647319873795,1,1.77352680126205,37.6029020189308,2.77352680126205,1.77352680126205
"0",1,2,5,3.10407588863745,4,57.6877723340876,2.89592411136255,2.89592411136255,2,3,3,4,1.10407588863745,1.10407588863745,27.6652142181993,2.10407588863745,1.20815177727491
"0",1,2.21505637466908,5,3.21505637466908,4,58.2150563746691,2.78494362533092,2.78494362533092,2.21505637466908,3,2.78494362533092,4,1.21505637466908,1.21505637466908,27.5053946226835,2,1.21505637466908
"0",1,2,5,4.46241705445573,4.73120852722786,53.6127488366328,3,3,2.73120852722786,3,3,3.26879147277214,1.73120852722786,2.46241705445573,37.6993364356458,2.73120852722786,1.73120852722786
"0",2,1.0428902709391,5.9571097290609,4.9571097290609,5,41.1715610837564,1,1.9571097290609,3,3,4.9571097290609,1.0428902709391,1,3.0428902709391,60.3137556649745,4.91421945812181,3
"0",1.40856693522073,1,6.59143306477927,6.18286612955853,6.18286612955853,42.7742991943378,1,2.59143306477927,3,2.40856693522073,5,1.59143306477927,1.59143306477927,3,56.8599685465451,4.40856693522073,3.59143306477927
"0",1.80905505944975,1,5.61811011889949,5,5.19094494055025,40.4271651783492,1.19094494055025,1.80905505944975,3,3,5,1,1.38188988110051,3.19094494055025,58.5177157728467,4.80905505944975,3
"0",2,1.45294399606064,5.54705600393936,4.54705600393936,5,42.8117759842426,1,1.54705600393936,3,3,4.54705600393936,1.45294399606064,1,3.45294399606064,53.7528960630298,4.09411200787872,3
"0",2,1,3.62448106287047,4.20816035429016,4.20816035429016,41,1,2,3,3,5,1.79183964570984,2.58367929141968,3.79183964570984,44.3713674400933,5,3
"0",1,3,5,5.98486219602637,5.98486219602637,49.1665158437099,2.03027560794726,3.03027560794726,2.98486219602637,3,3.98486219602637,3,2.01513780397363,1,46.0302756079473,4.01513780397363,1.98486219602637
"0",1,3,5,5.77635565632954,5.77635565632954,51.460087780375,2.44728868734092,3.44728868734092,2.77635565632954,3,3.77635565632954,3,2.22364434367046,1,46.4472886873409,4.22364434367046,1.77635565632954
"0",1,2.83889114228077,5,5,5,58.0666937073693,4,4.83889114228077,2.16110885771923,3,3,3,3,1.16110885771923,48.3222177154385,4.83889114228077,1.16110885771923
"0",1,2.64296092488803,5,5,5,55.7155310986564,4,4.64296092488803,2.35703907511197,3,3,3,3,1.35703907511197,48.7140781502239,4.64296092488803,1.35703907511197
"0",1,3,5,5,4.65216918289661,60.3478308171034,4,4.30433836579323,2.34783081710339,2.65216918289661,3,3.34783081710339,2.65216918289661,1.34783081710339,46.2608459144831,4.65216918289661,1.34783081710339
"0",2,3,3.43554716440849,2.56445283559151,2.56445283559151,41.4843773152679,1.56445283559151,2,2,4.12890567118302,4,2.43554716440849,2.56445283559151,4,35.0976603017189,2,2.43554716440849
"0",1.13293078378774,3,4,3.73413843242452,2,50.3353460810613,1.86706921621226,2,2.86706921621226,3,3.13293078378774,3,2,4,43,2.86706921621226,3
"0",2,3,4.25174062000588,2.25174062000588,2.50348124001175,47.5104437200353,1.25174062000588,2.25174062000588,2.25174062000588,3.25174062000588,4,3.25174062000588,2,3.74825937999412,43.2517406200059,2,3
"0",2,3,3.39406568394043,2.60593431605957,2.60593431605957,41.1525254715234,1.60593431605957,2,2,4.21186863211915,4,2.39406568394043,2.60593431605957,4,34.516919575166,2,2.39406568394043
"0",2,3,4.85798848886043,2.85798848886043,3.71597697772086,51.1479309331626,1.85798848886043,2.85798848886043,2.85798848886043,3.85798848886043,4,3.85798848886043,2,3.14201151113957,43.8579884888604,2,3
"0",1,2,2,2.88230814412236,4.44115407206118,43.3530755676329,2.55884592793882,2,2,4,5,2.44115407206118,2,3.44115407206118,35.0880785044283,2,1.55884592793882
"0",1,2,3.86703945090994,3.86703945090994,4.93351972545497,41.3324013727251,1.13296054909006,2.93351972545497,2,4,5,2,2,3,37.6011183527298,2.93351972545497,2
"0",1,2.25763771799393,2.25763771799393,2.25763771799393,3.74236228200607,44.9694491280243,2.74236228200607,2,2,4,5,2.25763771799393,2,3.25763771799393,31.4847245640121,2,1.74236228200607
"0",1,2,3.10223865415901,3.10223865415901,4.5511193270795,43.2444033646025,1.89776134584099,2.5511193270795,2,4,5,2,2,3,35.306715962477,2.5511193270795,2
"0",1,2.13544777338393,2,2.13544777338393,3.86455222661607,46.9481344136875,3.13544777338393,2,2.13544777338393,3.86455222661607,4.86455222661607,2,2,3,31.7291044532321,2,2
"0",1,3,4.42804225045256,5,5.57195774954744,53.7158732486423,2.57195774954744,3,2.57195774954744,3,3,3,2,3,43.5719577495474,4,2.57195774954744
"0",1,3,5,5.67951002530754,6.35902005061507,54.0385300759226,2,3,2.67951002530754,3,3,3,2,3,44.3590200506151,4,2
"0",1,3,5.48940580128692,5,5,53.9576232051477,2,3,2.48940580128692,3,3,3,2,3,41.5317825961392,4,2.48940580128692
"0",1,3,4.4952858320903,5,5.5047141679097,53.5141425037291,2.5047141679097,3,2.5047141679097,3,3,3,2,3,43.5047141679097,4,2.5047141679097
"0",1,3,5.9261967157945,5,5,55.704786863178,2,3,2.9261967157945,3,3,3,2,3,40.2214098526165,4,2.9261967157945
"0",1,2.77470349147916,4.45059301704168,2.77470349147916,3.54940698295832,40.9723314233124,3,2.77470349147916,2,4.22529650852084,4.22529650852084,1,4,4,36.9723314233124,4,1.77470349147916
"0",1,2,4.20145429158583,2,2,18.7123614784796,1.20145429158583,1.10072714579292,2,5,5,1,4.89927285420708,4.89927285420708,36.2949099794496,4,1.89927285420708
"0",1,2,5.86486592469737,2.06756703765132,2.06756703765132,33.7972988870461,2.93243296234868,2,2,5,5,1.06756703765132,4,4.06756703765132,30.6081033388618,3.93243296234868,1.13513407530263
"0",1,2.3364633130841,5.32707337383181,2.3364633130841,2.67292662616819,37.0281698177569,3,2.3364633130841,2,4.6635366869159,4.6635366869159,1,4,4,33.0281698177569,4,1.3364633130841
"0",1,2.45749180344865,5.08501639310271,2.45749180344865,2.91498360689729,38.1174262310378,3,2.45749180344865,2,4.54250819655135,4.54250819655135,1,4,4,34.1174262310378,4,1.45749180344865
"0",2,3,3.83851496386342,5,5.67702992772684,51.062179566361,3,2,3,4,3.16148503613658,3,2.16148503613658,3.16148503613658,39.1925748193171,3,2.67702992772684
"0",2,3,3,4.89927901560441,3.9496395078022,40.8489185234066,2.9496395078022,2,2.9496395078022,4.0503604921978,4,2.9496395078022,3,4,34.6978370468132,2.9496395078022,1.0503604921978
"0",1.85530930384994,3,3.14469069615006,4.85530930384994,4,41.4340720884502,3,2,3,3.85530930384994,4,2.85530930384994,3,3.85530930384994,35.7234534807503,3,1.14469069615006
"0",1.22709563677199,3,3.77290436322801,4.22709563677199,4,43.318713089684,3,2,3,3.22709563677199,4,2.22709563677199,3,3.22709563677199,38.86452181614,3,1.77290436322801
"0",2,3,3,4.47098379163072,3.73549189581536,40.2064756874461,2.73549189581536,2,2.73549189581536,4.26450810418464,4,2.73549189581536,3,4,33.4129513748921,2.73549189581536,1.26450810418464
"0",1,1,3.13557681045495,3,4,35.5932695686352,1.13557681045495,2,1.13557681045495,5,3.13557681045495,2,3.7288463790901,4,39.3221159477253,2,2.86442318954505
"0",1,1,3,3.22522413008846,3.77477586991154,36.4504482601769,1,2,1.22522413008846,5,3,1.77477586991154,3.77477586991154,4,40,2.22522413008846,3
"0",1,1,3,2.32752002892084,2.65504005784169,33.3100801156834,1,2,1,4.32752002892084,4.34495994215831,1.32752002892084,4,4,35.2926402024459,2,2.32752002892084
"0",1,1,3,3.52905711228959,3.47094288771041,37.0581142245792,1,2,1.52905711228959,5,3,1.47094288771041,3.47094288771041,4,40,2.52905711228959,3
"0",1,1,2.73696229397319,3,4,34.1587360578123,1.26303770602681,1.73696229397319,1,5,3.52607541205361,2,3.73696229397319,4,38.1587360578123,2,2.73696229397319
"0",1,3,2.37646530522034,3,2.37646530522034,53.4941387791187,3.62353469477966,2.62353469477966,2.62353469477966,2.37646530522034,4.37646530522034,4.37646530522034,2,3.62353469477966,42.6235346947797,3.62353469477966,3
