"HEALTH","sample","fpl","SWB_1","SWB_2","SWB_3","FWBscore","FWB1_1","FWB1_2","FWB1_4","FWB1_5","FWB1_6","FWB2_2","FWB2_3","FWB2_4","FSscore","FS1_2","FS1_3"
"0",1,3,3,2.23034781520255,4.23034781520255,43.5393043695949,2.76965218479745,2,2,3,4,3,3.23034781520255,4,33.4606956304051,2.23034781520255,3
"0",1,3,5,6,6.72674474446103,64.5901171166915,4,4,4,4,2.13662762776949,5,1,2,56.6395315332338,3.27325525553897,4.13662762776949
"0",1,3,5,6,5.3130133964587,61.3739732070826,3.6869866035413,4,4,3.3739732070826,3,5,1.3130133964587,2,65.1219196212478,4.6869866035413,4.6869866035413
"0",1,3,5,6,6.30326136853546,63.9548920528032,4,4,4,4,2.34836931573227,5,1,2,59.1804317887872,3.69673863146454,4.34836931573227
"0",1,3,5.47528817364946,6,5.47528817364946,61.5247118263505,4,4,4,4,3.47528817364946,4.52471182635054,1,1.52471182635054,60.3459655689076,4.52471182635054,4.52471182635054
"0",1,3,5,6,5.11891956813633,61.7621608637273,3.88108043186367,4,4,3.76216086372733,3,5,1.11891956813633,2,66.286482591182,4.88108043186367,4.88108043186367
"0",1,3,5.39360632374883,6,7,67.7552442662418,4,3.60639367625117,4,3.21278735250235,2,5,1,2,52.638362057507,3,3.60639367625117
"0",1,3,5.70154603547417,5.29845396452583,7,66.4030920709483,3.29845396452583,3.29845396452583,4,4,2.70154603547417,4.29845396452583,1,2,52.1938158581033,3.70154603547417,3.29845396452583
"0",1,3,5.95963216759264,6,7,71.7174251731485,4,3.04036783240736,4,2.08073566481471,2,5,1,2,49.2422069944441,3,3.04036783240736
"0",1,3,5.62144788983278,6,7,63.1356563305017,4,4,4,2.75710422033444,2,5,1.62144788983278,2.62144788983278,56.2428957796656,3.62144788983278,4
"0",1,3,5.52550671668723,6,6.47449328331277,62.8979731332511,4,4,4,4,3.05101343337446,4.47449328331277,1,1.47449328331277,53.9489865666255,3.52550671668723,4
"0",1,3,4.01670236745849,4,5.96659526508301,68.1670236745849,4.01670236745849,4,4,1,1.01670236745849,5,1.98329763254151,2,52,5,2.98329763254151
"0",1,3,5.78917614393868,5.57835228787735,4,78.7891761439387,4.21082385606132,4,4,1,2,4.21082385606132,1,1.21082385606132,52,4.21082385606132,2
"0",1,3,5,4.55411417316645,4,73.0129724415019,5,4,4,1,2.55411417316645,5,1,2,61.4199409438297,5,3.10822834633291
"0",1,3,5,4.63408832997084,4,72.2932050302625,5,4,4,1,2.63408832997084,5,1,2,62.7795016095042,5,3.26817665994167
"0",1,3,5,4.46234634472057,4,73.8388828975148,5,4,4,1,2.46234634472057,5,1,2,59.8598878602497,5,2.92469268944114
"0",1,3,4.559520797804,4.119041595608,1.440479202196,57,2.559520797804,3,3,3,3,4.440479202196,2,2.440479202196,39.238083191216,2.559520797804,2.559520797804
"0",1,3,3.02435282221995,3.97564717778005,2.97564717778005,54.0730584666599,1.02435282221995,3,2.02435282221995,3,3,4.02435282221995,2,2.02435282221995,39.9269415333401,2.97564717778005,2
"0",1,3,4,3,2.2818270989228,55.590864505386,2.2818270989228,3,3,3,3.2818270989228,4.43634580215439,2,3,38.6909625935368,2.2818270989228,2.2818270989228
"0",1,3,4.39317392720841,3.78634785441682,1.60682607279159,57,2.39317392720841,3,3,3,3,4.60682607279159,2,2.60682607279159,38.5726957088336,2.39317392720841,2.39317392720841
"0",1,3,3.3066455970984,3.6933544029016,2.6933544029016,54.9199367912952,1.3066455970984,3,2.3066455970984,3,3,4.3066455970984,2,2.3066455970984,39.0800632087048,2.6933544029016,2
"0",1,3,3.24255456752144,4.24255456752144,4.48510913504288,37.4553274051286,1.75744543247856,2,2,5,4,2,3.24255456752144,3,39.7276637025643,3.24255456752144,2
"0",1,3,3.03214836074039,4,4.03214836074039,36.2893352466635,1.96785163925961,1.96785163925961,2.03214836074039,4.96785163925961,4,2,3,3,39.0642967214808,3,2.03214836074039
"0",1,3,3.6506154849194,4.6506154849194,5.3012309698388,39.9036929095164,1.3493845150806,2,2,5,4,2,3.6506154849194,3,40.9518464547582,3.6506154849194,2
"0",1,3,3.54237830336206,4,4.54237830336206,40.8814047302585,1.45762169663794,1.45762169663794,2.54237830336206,4.45762169663794,4,2,3,3,40.0847566067241,3,2.54237830336206
"0",1,3,3,4.49238534574397,4,39.9390827659518,1.50761465425603,2,2,4.50761465425603,4,2.49238534574397,3,3,40.4771560372319,3,2.49238534574397
"0",1,2,3,4.82411733502522,4,38.0879413324874,1.91205866751261,1.08794133248739,1.91205866751261,2.91205866751261,5,2.91205866751261,3,4.91205866751261,38.5602933375631,2,3
"0",1,2,3,3.01127864327282,4,38.9943606783636,1.00563932163641,1.99436067836359,1.00563932163641,2.00563932163641,5,2.00563932163641,3,4.00563932163641,34.028196608182,2,3
"0",1,2,3.54319411842152,5,4.54319411842152,39.086388236843,1.45680588157848,1.54319411842152,2,3,4.45680588157848,2.45680588157848,3.54319411842152,4.45680588157848,43.8887470657937,2.54319411842152,3
"0",1,2,3.33140053786337,4.83429973106831,4,39.3256021514535,2,1.16570026893169,2.16570026893169,3,5,2.83429973106831,2.83429973106831,4.83429973106831,39.6628010757267,2.16570026893169,3
"0",1,2,3.84747889498249,4.57626055250876,4,41.3899155799299,2,1.42373944749124,2.42373944749124,3,5,2.57626055250876,2.57626055250876,4.57626055250876,40.694957789965,2.42373944749124,3
"0",2,2,2.21560161863454,2,2.56879676273093,28.3531951440964,1,1.43120323726907,1.21560161863454,5,4.56879676273093,1,4.21560161863454,4.21560161863454,41.1375935254619,3.78439838136546,2
"0",2,2,2,2.29368468979374,3.58736937958747,30.1747387591749,1,1.29368468979374,1,4.70631531020626,5,1.29368468979374,3.70631531020626,4,40.5315765510313,3.70631531020626,2
"0",1.43894721381366,2,1.43894721381366,1.43894721381366,3.56105278618634,26.1947360690683,1,1,1,5,5,1,4,4,38.633683282882,3.43894721381366,2.56105278618634
"0",2,2,2.53822777699679,2,1.92354444600642,27.3853166690096,1,2.07645555399358,1.53822777699679,5,3.92354444600642,1,4.53822777699679,4.53822777699679,39.8470888920128,3.46177222300321,2
"0",1.59510648972355,2,1.59510648972355,1.59510648972355,3.40489351027645,26.9755324486177,1,1,1,5,5,1,4,4,39.5706389383413,3.59510648972355,2.40489351027645
"0",1,3,4,3.69006000994705,6,44.690060009947,2,3,2,4,3,3,2.30993999005295,3.69006000994705,48.5204800795764,4,3.30993999005295
"0",1,3,4,3.35814014007337,6,44.3581401400734,2.35814014007337,3,2.35814014007337,4,3.35814014007337,3.35814014007337,3,3.35814014007337,43.7162802801467,4,3.64185985992663
"0",1,3,4,3.0694027277641,6,44.0694027277641,2,3,2,4,3,3,2.9305972722359,3.0694027277641,43.5552218221128,4,3.9305972722359
"0",1,3,4,3.98961115814745,6,44.9896111581475,2.98961115814745,3,2.98961115814745,4,3.98961115814745,3.98961115814745,3,3.98961115814745,44.9792223162949,4,3.01038884185255
"0",1,3,4,3.37404439761303,5.62595560238697,45.1221331928391,2.37404439761303,3,2.37404439761303,4,3,3,3,3,44.8702219880652,4,4
"0",1,2,3.06762235867791,3.86475528264418,5,23.0676223586779,1,1,2,4.93237764132209,5,1.06762235867791,5,5,33.0676223586779,1,2
"0",1,2,3.7060202031862,1.9020067343954,4.9020067343954,23.020067343954,1,1,1.9020067343954,4.0979932656046,5,1.9020067343954,5,5,34.2939797968138,1,2.0979932656046
"0",1,2,4,2.12948531191796,4.74102937616408,24.9063971834257,1.12948531191796,1.12948531191796,2,4.12948531191796,5,2,4.87051468808204,5,34.6474265595898,1.25897062383592,2.12948531191796
"0",1,2,3.57512372080237,2.84975255839527,5,23.5751237208024,1,1,2,4.42487627919763,5,1.57512372080237,5,5,33.5751237208024,1,2
"0",1,2,3.35993332508951,3.28013334982097,5,23.3599333250895,1,1,2,4.64006667491049,5,1.35993332508951,5,5,33.3599333250895,1,2
"0",1,3,2.27723294915631,3.13861647457816,6,47.5841505762655,2,3,2.86138352542184,3.13861647457816,3,2.13861647457816,2,4,42.3861647457816,3.13861647457816,3
"0",1,3,3.91002672957256,3,6,47.0449866352137,1.04498663521372,2.04498663521372,3,3,3.95501336478628,2.95501336478628,1.04498663521372,4,43.8650400943588,3,3
"0",1,3,2.54163319151849,4.08326638303697,6,48,2,2.45836680848151,3,3,3,2.54163319151849,2.54163319151849,4,39.916733616963,3,2.45836680848151
"0",1,3,2.05105994432233,3,5.89788011135533,48.0510599443223,2.05105994432233,3,3,3,3,2.05105994432233,2.05105994432233,3.94894005567767,41.0510599443223,3,3
"0",1,3,2.45572645775974,3,5.08854708448052,48.4557264577597,2.45572645775974,3,3,3,3,2,1.54427354224026,4.45572645775974,40.5442735422403,3,3
"0",1,3,3,3.86759226094,3.86759226094,36.79444643436,2,2,2,4.86759226094,4.13240773906,2.13240773906,2.86759226094,3.13240773906,37.80833034846,2.86759226094,1.86759226094
"0",1,3,3,2.02545296377502,3.97454703622498,49.7963762897998,2.97454703622498,1.02545296377502,2,4,3.05090592755005,3,2,4,34.8727351811249,2,1.97454703622498
"0",1,3,3,2.8764809537679,3.1235190462321,42.9881523698568,2.1235190462321,1.8764809537679,2,4,4.75296190753579,3,2,4,30.6175952311605,2,1.1235190462321
"0",1,3,3,2.49177815881558,3.50822184118442,46.0657747294754,2.50822184118442,1.49177815881558,2,4,3.98355631763116,3,2,4,32.5411092059221,2,1.50822184118442
"0",1,3,4.50440836092457,2.24779581953771,2.24779581953771,44.2566125413869,2,1.24779581953771,1.24779581953771,3.24779581953771,5,2.24779581953771,2,4,24.734570736764,1.24779581953771,1
"0",1,2,6.11515694484115,5,7,39.6181166619062,2.11515694484115,3.23031388968229,3,3.88484305515885,4.11515694484115,2,3.11515694484115,4.11515694484115,40.3454708345234,2,2
"0",1,2,7,5.15727188717574,6.84272811282426,31.5163501948118,3,4.84272811282426,3.31454377435148,3.15727188717574,4.68545622564852,1.84272811282426,4,4.84272811282426,42.370912451297,2.15727188717574,2.31454377435148
"0",1,1.15994594362564,6.15994594362564,5,7,32.3602162254974,2.15994594362564,3.31989188725129,2.15994594362564,3.84005405637436,5,2,4.84005405637436,4.15994594362564,39.6397837745026,2,2.84005405637436
"0",1,1.52922885515727,6.52922885515727,5,7,30.8830845793709,2.52922885515727,4.05845771031454,2.52922885515727,3.47077114484273,5,2,4.47077114484273,4.52922885515727,41.1169154206291,2,2.47077114484273
"0",1,2,7,5.81958724581636,6.18041275418364,42.1133959330618,3,4.18041275418364,4.63917449163273,3.81958724581636,3.36082550836727,1.18041275418364,4,4.18041275418364,39.7216510167345,2.81958724581636,3.63917449163273
"0",1,3,3,3.80309995776042,5.80309995776042,33.9922501055989,1.40154997888021,2,1.40154997888021,5,5,1.40154997888021,4,4.40154997888021,38.8108498521615,3,3
"0",1,3,3.24654358276166,4.75345641723834,6.50691283447668,29.7672820861917,1.75345641723834,1.75345641723834,2,5,5,1.75345641723834,4,5,38.3156719275285,2.75345641723834,3
"0",1,3,3.74648068309762,4.25351931690238,5.50703863380477,27.2675965845119,1.25351931690238,1.25351931690238,2,5,5,1.25351931690238,4,5,28.8168670211453,2.25351931690238,3
"0",1,3,3,3.97820922499523,5.97820922499523,33.5544769375119,1.48910461249761,2,1.48910461249761,5,5,1.48910461249761,4,4.48910461249761,39.4237322874833,3,3
"0",1,3,3.69086554436944,4.30913445563056,5.61826891126111,31,1.30913445563056,2,2,5,4.30913445563056,2,4.69086554436944,4.30913445563056,51.2903865324333,3,3.69086554436944
"0",1,3,6,3.73071302473545,5.36535651236773,51.4614260494709,1.36535651236773,1.36535651236773,3,3.36535651236773,4,2.36535651236773,2,3,44.7307130247355,3.36535651236773,3
"0",1,3,4.02021663542837,3.98989168228582,5,45.0505415885709,1,1,3,3.98989168228582,4,2,2.98989168228582,3,41.0303249531426,3,3
"0",1,3,5.98567745974287,3.00716127012856,5,49.9641936493572,1,1,3,3.00716127012856,4,2,2.00716127012856,3,43.9785161896143,3,3
"0",1,3,6,3,4.02255056775175,41.2029551097658,1,1,3,3,4.97744943224825,2.97744943224825,2,3,54.7519437547307,3.97744943224825,3.97744943224825
"0",1,3,6,3,4.83870052313432,48.5483047082089,1,1,3,3,4.16129947686568,2.16129947686568,2,3,45.7742942455225,3.16129947686568,3.16129947686568
"0",1,3,4.55695379152894,5,4.55695379152894,49.7847689576447,3,2.44304620847106,2.55695379152894,3,4,3,2,2.44304620847106,45.5569537915289,2.44304620847106,2
"0",1,3,5.03537170449272,5,5.01768585224636,51.9646282955073,3,2,3.01768585224636,3,4,3,2,2,45.9823141477536,2,2.01768585224636
"0",1,3,5,5,5,50.9158398085274,3,2.54208009573631,3,3.54208009573631,4,3,2,2.54208009573631,46,2.54208009573631,2.54208009573631
"0",1,3,5,5,5,50.8923131078482,3,2.55384344607592,3,3.55384344607592,4,3,2,2.55384344607592,46,2.55384344607592,2.55384344607592
"0",1,3,5.95141735998914,5,5.47570867999457,51.0485826400109,3,2,3.47570867999457,3,4,3,2,2,45.5242913200054,2,2.47570867999457
"0",1,3,6.06245538662188,4.93754461337812,4.06245538662188,38.5613846655469,0.875089226756245,-0.625267680268735,-1,-1,3.68772306689061,-1,-1,-1,76.0624553866219,5,-1
"0",1,3,3.24623630102724,4.08207876700908,3.08207876700908,48.932976028882,2.83584246598184,2.67168493196368,2.67168493196368,2.67168493196368,3.08207876700908,-1,-1,-1,45.7085993112996,3.16415753401816,2.67168493196368
"0",1,3,3.95130078541115,4.31710026180372,3.31710026180372,45.8776965965517,2.36579947639257,1.73159895278513,1.73159895278513,1.73159895278513,3.31710026180372,-1,-1,-1,53.4643086395226,3.63420052360743,1.73159895278513
"0",1,2.43396435352042,6.56603564647958,6.13207129295915,5.69810693943873,57.3772832732648,1,0.132071292959154,0.132071292959154,0.132071292959154,2.30189306056127,0.132071292959154,0.132071292959154,0.132071292959154,49.3963246154599,3.30189306056127,0.69810693943873
"0",1,3,6.32876723236404,4.67123276763596,4.32876723236404,45.2191808091011,0.342465535271913,0.972603394184262,-1,-1,2.35616383817978,-1,-1,-1,76.328767232364,5,-1
"0",2,3,6,6,6,59.1693611356895,4.23387222713791,4,4,2.76612777286209,2.76612777286209,3.46774445427582,2,3,52.4677444542758,4,4
"0",2,3,5.07899229205213,5.07899229205213,5.07899229205213,61.1579845841043,4.07899229205213,4,4,2,2,4.07899229205213,2,3,54.9210077079479,4,4
"0",2,3,5.46174471545964,5.73087235772982,5.73087235772982,62.4617447154596,4.73087235772982,3.73087235772982,4,2,2,5,2,3,51.039595935028,4,3.73087235772982
"0",2,3,6,6,6,58.9250256419182,4.18500512838364,4,4,2.81499487161636,2.81499487161636,3.37001025676727,2,3,52.3700102567673,4,4
"0",2,3,4.65674820961431,5.32837410480715,5.32837410480715,61.6567482096143,4.32837410480715,3.32837410480715,4,2,2,5,2,3,46.6121151528787,4,3.32837410480715
"0",1,3,1.6653056438081,3.66938871238381,2.66938871238381,54.3306112876162,3.6653056438081,2.6653056438081,3,2,3.6653056438081,3.6653056438081,2,4,44.3387774247676,4,3
"0",1,3,2.36151220393367,3,2.72302440786734,56.084536611801,3.63848779606633,3,3,2.36151220393367,4,4,1.63848779606633,3.63848779606633,47.6996586511377,4.36151220393367,3
"0",1,3,1.75148216309026,3.49703567381948,2.49703567381948,54.5029643261805,3.75148216309026,2.75148216309026,3,2,3.75148216309026,3.75148216309026,2,4,43.994071347639,4,3
"0",1,3,1.64871663087979,3.70256673824042,2.70256673824042,54.2974332617596,3.64871663087979,2.64871663087979,3,2,3.64871663087979,3.64871663087979,2,4,44.4051334764808,4,3
"0",1,3,2.61636806605384,3,2.30818403302692,54.0754479009192,3.69181596697308,3,3,2.30818403302692,4,3.69181596697308,2,3.69181596697308,43,3.69181596697308,3
"0",1,3,3.11292178346775,3.11292178346775,5,28.3387653504033,1,1.11292178346775,2.88707821653225,5,4.88707821653225,2,5,4,66.5320168149192,3.88707821653225,3.11292178346775
"0",1,3,3.2209479289595,3.2209479289595,5,28.6628437868785,1,1.2209479289595,2.7790520710405,5,4.7790520710405,2,5,4,65.1276769235265,3.7790520710405,3.2209479289595
"0",1,3,3.21748142736033,3.21748142736033,5.21748142736033,29.5223699915223,1,1,2.78251857263967,4.78251857263967,5,1.78251857263967,4.78251857263967,4,62.1280014612712,4,3
"0",1,3,3.98677584109828,3.98677584109828,5.98677584109828,34.907430887688,1,1,2.01322415890172,4.01322415890172,5,1.01322415890172,4.01322415890172,4,41.3570522903465,4,3
"0",1,3,3.44939788919874,3.44939788919874,5,29.3481936675962,1,1.44939788919874,2.55060211080126,5,4.55060211080126,2,5,4,62.1578274404164,3.55060211080126,3.44939788919874
"0",1.38269806304015,2,4.7653961260803,4.61730193695985,4,33.3826980630402,1.61730193695985,1.61730193695985,1.38269806304015,5,5,1.61730193695985,5,3.61730193695985,41.4692077478394,3.61730193695985,3.38269806304015
"0",1.80688421078958,2,5.80688421078958,4,4,34.3862315784208,1,1.19311578921042,2,5,4.80688421078958,1.19311578921042,4.80688421078958,3.19311578921042,38.6137684215792,3,3.61376842157915
"0",2,2,6.2631906599272,4.78957197978161,4.78957197978161,34.7895719797816,1,1,2.2631906599272,5,5,1,4.7368093400728,3.2631906599272,36.6312840606552,2.7368093400728,3.47361868014559
"0",1.16066234349273,2,4.32132468698546,4.83933765650727,4,33.1606623434927,1.83933765650727,1.83933765650727,1.16066234349273,5,5,1.83933765650727,5,3.83933765650727,42.3573506260291,3.83933765650727,3.16066234349273
"0",2,2,6.97519865888171,6.92559597664513,6.92559597664513,36.9255959766451,1,1,2.97519865888171,5,5,1,4.02480134111829,3.97519865888171,30.2232120700646,2.02480134111829,2.04960268223658
"0",2,2,4.26945169502869,5,5,48.3472584751435,2.73054830497131,3,3,3,3.26945169502869,2.26945169502869,2.73054830497131,3,38.2694516950287,3,2.26945169502869
"0",2,2,5.47354044462554,5.47354044462554,5,54.3677022231277,2.47354044462554,3,3.47354044462554,3,3.52645955537446,3,2,2.52645955537446,41.3677022231277,3,3
"0",2,2,4.21353789023124,5,5,48.0676894511562,2.78646210976876,3,3,3,3.21353789023124,2.21353789023124,2.78646210976876,3,38.2135378902312,3,2.21353789023124
"0",2,2,4.66205320996232,5,5,50.3102660498116,2.33794679003768,3,3,3,3.66205320996232,2.66205320996232,2.33794679003768,3,38.6620532099623,3,2.66205320996232
"0",2,2,5,5,4.99869082518853,51.9973816503771,2.00130917481147,3,3.00130917481147,3,3.99869082518853,3.00130917481147,2.00130917481147,3,39.0026183496229,3,3
"0",2,3,5,3.26805246016011,4.53610492032021,53.3402623008005,2.26805246016011,3,3.26805246016011,4,3.73194753983989,3.73194753983989,2,3,44,2.26805246016011,3.26805246016011
"0",2,3,4.37772195483558,3.62227804516442,4,53.8668341354933,2.62227804516442,3,3,3.37772195483558,3.37772195483558,4,2,3,42.7554439096712,2,3
"0",2,3,5,4.92365097207949,5.92365097207949,49.1145235418808,2.96182548603974,3,3,3.03817451396026,4,3.03817451396026,2,3.96182548603974,38.2290470837615,2,3
"0",2,3,5.34195660473779,3.68391320947558,4,51.3160867905244,2,3,3,3.65804339526221,4,3.65804339526221,2,3,41.6063037668355,2,2.65804339526221
"0",2,3,5,3.30973932053894,4,51.5353910191916,2,3,3,4,4,3.69026067946106,2,3,43.5353910191916,2,3
"0",2,2,3.0206280965358,3,6.93811571039259,48.9381157103926,1,2,1.0206280965358,3,3.9793719034642,2,3,2.0412561930716,44.896859517321,3.9793719034642,3
"0",2,2,2.06541519379243,3,5.13083038758487,34.0466431006789,1,2,1,3.93458480620757,4.93458480620757,2,3,3.86916961241513,37.5233215503395,3.06541519379243,2.06541519379243
"0",1.3555698110722,2,2.3555698110722,2.3555698110722,7,43.2001282996498,1,2,1.6444301889278,3.6444301889278,4,1.3555698110722,3,2.6444301889278,48.8665811335668,4,3
"0",2,2,3.97242005378939,3,4.08273983863182,46.0827398386318,1,2,1.97242005378939,3,3.02757994621061,2,3,3.94484010757878,40.137899731053,3.02757994621061,3
"0",2,2,2.78060862794518,3,6.56121725589037,45.489738047123,1,2,1,3.21939137205482,4.21939137205482,2,3,2.43878274410963,43.2448690235615,3.78060862794518,2.78060862794518
"0",1,3,3.22726769116707,2.54546461766586,4,48.5454646176659,3.22726769116707,3.22726769116707,3,3.22726769116707,3.22726769116707,3,3,3.22726769116707,42.6818030735012,3.22726769116707,3.22726769116707
"0",1,3,4,1.84912606957369,4.28304202319123,47,3.71695797680877,3.71695797680877,3,4,3.71695797680877,3,3,3.71695797680877,45.8491260695737,4,4
"0",1,3,4,1.00115614244714,4,47.0023122848943,3.99942192877643,3.99942192877643,3,3.99942192877643,4,2.99942192877643,3,3.99942192877643,44.9971096438821,3.99942192877643,3.99942192877643
"0",1,3,4,1.22304974356666,3.88847512821667,47.5576243589167,3.88847512821667,3.88847512821667,3,3.88847512821667,4,3,2.88847512821667,3.88847512821667,44.7769502564333,3.88847512821667,3.88847512821667
"0",1,3,4.54739375505596,1.27369687752798,4.54739375505596,47.547393755056,4,3.72630312247202,3,3.72630312247202,4,3,2.72630312247202,3.72630312247202,45,4,3.72630312247202
"0",2,3,5.31071982206777,5,5.62143964413553,75.5535991103388,4,4,4.31071982206777,1,1.31071982206777,4,1.68928017793223,1.68928017793223,52.3785603558645,4,3
"0",2,3,6,5,6.75122787267901,77.5073672360741,4,4,4.75122787267901,1,1.75122787267901,3.75122787267901,1.24877212732099,1.24877212732099,51,4,3
"0",2,3,6.01710234070197,5.03420468140393,7,79.1197163849138,4.01710234070197,4.01710234070197,5,1.01710234070197,1.98289765929803,4.01710234070197,1,1,51.1881257477216,4,3.01710234070197
"0",2,3,6.59520153515041,6.19040307030082,7,83.1664107460529,4.59520153515041,4.59520153515041,5,1.59520153515041,1.40479846484959,4.59520153515041,1,1,57.5472168866545,4,3.59520153515041
"0",2,3,6,5,6.54866228997707,76.2919737398624,4,4,4.54866228997707,1,1.54866228997707,3.54866228997707,1.45133771002293,1.45133771002293,51,4,3
"0",1,3,5,6.03117418265902,5.96882581734098,57.7817807213869,3.96882581734098,3.96882581734098,4,3.96882581734098,4.03117418265902,3,2,2.03117418265902,54.937651634682,4,4
"0",1,3,5,6.74907122598961,5.50185754802078,49.9962849039584,3,3,3.74907122598961,3,5,3.25092877401039,2,3.25092877401039,51.4944273559377,3.74907122598961,4
"0",1,3,5,6.11540004611015,5,50.5577000230551,3,3,3.55770002305508,3.44229997694492,4.55770002305508,3.44229997694492,1.55770002305508,3,54.3268999308348,4,4
"0",1,3,5.90061505977064,7,5.90061505977064,53.2515376494266,3,3.45030752988532,4,3,5,3.45030752988532,2,2.54969247011468,54.350922589656,4,4
"0",1,3,5.25418618274853,7,5.25418618274853,51.6354654568713,3,3.12709309137426,4,3,5,3.12709309137426,2,2.87290690862574,53.3812792741228,4,4
"0",1,1,3.31322820484638,5.62645640969276,7,43.6148051321507,1.68677179515362,3,4.37354359030724,5,5,2.68677179515362,2.37354359030724,3,42.2529128193855,2.31322820484638,3
"0",1,1,4,4.7313751631882,6.24379172106273,36.2686248368118,1.75620827893727,2.24379172106273,3,5,4.24379172106273,2,2.51241655787453,3.75620827893727,45.7562082789373,3.75620827893727,3
"0",1,1,4.65679094917141,6.34320905082859,5.68641810165718,43.8518642375711,1,2.34320905082859,2.34320905082859,3.68641810165718,4.34320905082859,2,1,3,46.3135818983428,2.34320905082859,2.34320905082859
"0",1,1,4,7,7,39.3855768293142,1,3,3,4.66340144816786,4.66340144816786,2.33659855183214,1.67319710366428,2.66340144816786,48.7025840701535,3.33659855183214,3.33659855183214
"0",1,1,3.19133248203434,7,7,34,1.80866751796566,3,2.19133248203434,5,5,2.80866751796566,3.42600255389698,3.80866751796566,43.3826649640687,3,3
"0",1,3,1,1,1,25.7942518102936,1,1.89712590514682,1.89712590514682,5,3.20574818970636,1,5,5,39.251140387496,2.79425181029364,3
"0",1,3,1,1,1,24.4038595096208,1,1.20192975481041,1.20192975481041,5,4.59614049037918,1,5,5,27.4328058317769,1.40385950962082,3
"0",1,3,2.282017855905,2.282017855905,2.282017855905,24,1,1,1,5,4.3589910720475,1,5,5,29.7690803515725,1.6410089279525,2.3589910720475
"0",1,3,1,1,1,16.1903056348674,1,1,1,5,5,1,5,5,16.1903056348674,1,1.43806112697348
"0",1,3,1.05735289095901,1.03823526063934,1.01911763031967,24.0955881515983,1,1,1,5,5,1,4.98088236968033,4.98088236968033,24.3058820851147,1.03823526063934,3
"0",1.02450564247556,1,6.02450564247556,5.04901128495112,6.02450564247556,48.3185733521823,1,1,2.95098871504888,2.97549435752444,1.97549435752444,1.04901128495112,1.02450564247556,1.02450564247556,25.5588984354399,1.97549435752444,1
"0",2,1,6.8420118582435,6.68402371648699,6.8420118582435,59.736094865948,1.31597628351301,1.31597628351301,1.31597628351301,2.1579881417565,1.31597628351301,3,2.1579881417565,2.1579881417565,12.2656798274256,1.31597628351301,1.1579881417565
"0",1.05566934030503,1.94433065969497,7,7,7,72.3319679163396,1,1,1,1.05566934030503,1,1.11133868061006,1.05566934030503,1.05566934030503,27.8309438535944,1.94433065969497,1.94433065969497
"0",1.73564314399846,1,7,7,7,58.6207882959861,1.52871371200308,1,1.52871371200308,2.26435685600154,1.26435685600154,2.47128628799692,1.73564314399846,2.26435685600154,13.0227802640293,1,1
"0",1.24893908435479,1.75106091564521,7,7,7,70.0127309877425,1,1,1,1.24893908435479,1,1.49787816870958,1.24893908435479,1.24893908435479,23.7722792285495,1.75106091564521,1.75106091564521
"0",1,1,1,5,6.63417055853643,22.7799065951258,1,1.36582944146357,1,4.63417055853643,4.63417055853643,1.36582944146357,5,4.26834111707285,50.8542639634106,1,3.90251167560928
"0",1,1,2.02010978362523,5.34003659454174,7,19.7806221072096,1.34003659454174,1.68007318908349,1.34003659454174,5,5,1.34003659454174,4.65996340545826,5,55.9195608654991,1.68007318908349,4.31992681091651
"0",1,1,1,5,7,14.7604595343582,1,1.38022976717912,1,5,5,1,5,5,48.2128772174474,1,3.47908093128353
"0",1,1,1,5,6.12219414906576,35.0673404224217,1,1.87780585093424,1,4.12219414906576,4.12219414906576,1.87780585093424,5,3.24438829813153,38.0548537266441,1,2.36658244719729
"0",1,1,1.33424228709191,4.83287885645404,6.83287885645404,14,1,1,1,5,5,1,5,5,55.9890925548971,1,4.66575771290809
"0",1,2,4,1.40603999164887,1.40603999164887,46.1577200584579,1.59396000835113,2,3,3.40603999164887,4,3.18792001670226,2,2.59396000835113,54,3,2.81207998329774
"0",1,2,4,1.92378764017485,1.92378764017485,36.9907606777269,2,2,3,4.8475752803497,4.92378764017485,3.07621235982515,2.92378764017485,3,42.9145483179018,3,2.92378764017485
"0",1,2,4,1,1.58967857132666,46.0516071433667,2.58967857132666,2.58967857132666,2.41032142867334,3,4.58967857132666,3.41032142867334,1.41032142867334,4.17935714265332,45.7445000014268,3,2
"0",1,2,4,2.23395752022043,2.23395752022043,44.0641699191183,1.38302123988979,1.38302123988979,2.38302123988979,3,4.61697876011021,3.38302123988979,2,3.61697876011021,41.6604247977957,2.38302123988979,2
"0",1,2,4,1.62942123226821,1.62942123226821,46.4823150709271,1.68528938386589,1.68528938386589,2.68528938386589,3,4.31471061613411,3.68528938386589,2,3.31471061613411,47.7057876773179,2.68528938386589,2
"0",1,2,4.78908249503002,5.78908249503002,7,46.8908249503002,2.78908249503002,2.78908249503002,3,3.42183500993997,5,3,3,3,38.8908249503002,2,2.78908249503002
"0",1,2,4,4.25296509568579,4.75889528705738,37.5059301913716,2,2.74703490431421,3,5,5,3,3,2.25296509568579,36.2292443301994,2,2.74703490431421
"0",1,2,4.7393652992323,5,7,39.7393652992323,2,2.36968264961615,3,4.63031735038385,4.63031735038385,2.63031735038385,3,3.36968264961615,34.3271438465454,2,2
